house_index,bedrooms,property_type,property_subtype,locality,postal_code,street,number,box,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale
7544,4,APARTMENT,APARTMENT,Knokke-Heist Knokke,8300,,,,0,2.0,2495000.0,0,1,14.0,0,0,GOOD,1,110,0,,144.0,,
4959,4,HOUSE,HOUSE,GENT,9050,Henri Bouckaertstraat,15,,1,2.0,558000.0,0,1,,0,0,,0,0,0,351.0,195.0,351.0,
7049,3,HOUSE,HOUSE,FAYT-LE-FRANC,7387,,,,0,3.0,350000.0,0,1,,0,0,,0,0,0,1433.0,307.0,1433.0,UnderOption
14829,2,APARTMENT,APARTMENT,Ronse,9600,Leuzesesteenweg,187,,0,,162500.0,0,1,,0,0,GOOD,0,0,0,,80.0,,
125,2,APARTMENT,APARTMENT,Borgerhout,2140,Lodewijk Van Berckenlaan,180,301,1,,259000.0,0,1,3.0,0,0,JUST_RENOVATED,0,0,0,,85.0,,
12371,2,APARTMENT,APARTMENT,De Haan,8420,Mispelburgstraat,2B,0202,1,,248000.0,1,1,,0,0,JUST_RENOVATED,0,0,0,,59.0,,
6761,4,HOUSE,HOUSE,ROCHEFORT,5580,,,,1,4.0,280000.0,0,1,25.0,1,1,TO_BE_DONE_UP,1,1142,0,1142.0,145.0,1142.0,
15515,3,APARTMENT,PENTHOUSE,Woluwe-Saint-Pierre,1150,,,,1,2.0,525000.0,0,1,5.0,0,0,TO_BE_DONE_UP,0,0,0,,136.0,,
8545,3,HOUSE,HOUSE,ZICHEM,3271,Pater Beckxstraat,15,,0,2.0,175000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,220.0,153.0,220.0,
4800,0,APARTMENT,FLAT_STUDIO,De Panne,8660,Kasteelstraat,19,0101,1,,97500.0,0,1,,0,0,,0,0,0,,36.0,,
19702,3,APARTMENT,APARTMENT,Antwerpen,2000,,,,1,2.0,720000.0,0,1,8.0,0,0,AS_NEW,0,0,0,,140.0,,UnderOption
6296,5,HOUSE,MIXED_USE_BUILDING,Enghien,7850,,,,1,2.0,295000.0,0,1,,0,0,GOOD,0,0,0,100.0,200.0,100.0,UnderOption
15021,1,APARTMENT,GROUND_FLOOR,Bruxelles,1000,,,,1,2.0,325000.0,0,1,15.0,0,0,JUST_RENOVATED,0,0,0,,100.0,,
12394,3,APARTMENT,DUPLEX,Dilbeek,1700,Kreupelstraat,2,2,1,,365000.0,0,1,7.0,0,0,GOOD,0,0,0,,107.0,,
18113,2,APARTMENT,APARTMENT,Knokke,8300,Dumortierlaan,98,,0,1.0,895000.0,0,1,,0,0,GOOD,0,0,0,,70.0,,
6505,2,APARTMENT,APARTMENT,Knokke-Heist,8300,Jozef Nellenslaan,115,02,0,2.0,545000.0,0,0,0.0,0,0,JUST_RENOVATED,0,0,0,,74.0,,
407,4,HOUSE,MIXED_USE_BUILDING,SINT-PIETERS-LEEUW,1600,Vorstsesteenweg,27,,1,2.0,549000.0,0,1,,0,0,GOOD,0,0,0,271.0,516.0,271.0,
10034,3,HOUSE,HOUSE,Knokke-Zoute,8300,Schildeken,61,,1,3.0,1395000.0,0,1,,0,0,GOOD,0,0,0,465.0,164.0,465.0,
12443,3,HOUSE,HOUSE,Halle (1500),1500,Steenstraat,78,,1,,399000.0,0,1,11.0,0,0,,0,0,0,980.0,150.0,980.0,
14878,2,APARTMENT,APARTMENT,Hasselt,3500,Stadsomvaart,78-84,,1,,457000.0,0,1,,0,0,GOOD,0,0,0,,110.0,,
15969,6,HOUSE,HOUSE,Halle,1501,Kamerijkbos,10,,1,4.0,899000.0,0,1,,0,0,AS_NEW,0,0,0,7855.0,276.0,7855.0,
2057,2,APARTMENT,GROUND_FLOOR,Brugge,8000,Boudewijn Ravestraat,22,,1,2.0,265000.0,0,0,0.0,0,0,JUST_RENOVATED,0,0,0,,72.0,,
16075,2,APARTMENT,APARTMENT,Roeselare,8800,Noordhof,4,14,0,,295000.0,0,1,,0,0,GOOD,0,0,0,,90.0,,
14134,2,APARTMENT,APARTMENT,ETTERBEEK,1040,Van Maerlantstraat,7,6B,0,,475000.0,0,1,12.0,0,0,GOOD,0,0,0,,93.0,,
12637,2,APARTMENT,APARTMENT,Knokke-Heist,8300,Antoine Bréartstraat,14,3,0,,845000.0,0,0,0.0,0,0,GOOD,0,0,0,,75.0,,
5100,2,APARTMENT,APARTMENT,Ganshoren,1083,Rue Heideken 57,,,1,2.0,269000.0,0,1,7.0,0,0,,0,0,0,,130.0,,
16648,3,HOUSE,HOUSE,Hoogstraten,2322,Kerkhofpad,3,,0,4.0,595000.0,0,0,0.0,0,0,GOOD,0,0,0,847.0,241.0,847.0,
7078,5,HOUSE,VILLA,Rixensart,1332,,,,1,4.0,650000.0,0,1,15.0,1,1,,1,1110,0,1280.0,247.0,1280.0,
8232,2,APARTMENT,APARTMENT,Turnhout,2300,Huidevettersstraat,9,1,1,3.0,215000.0,0,1,,0,0,JUST_RENOVATED,0,0,0,,87.0,,
2765,4,HOUSE,HOUSE,GENT,9000,Spitaalpoortstraat,18,,1,2.0,349000.0,0,1,15.0,0,0,TO_BE_DONE_UP,1,60,0,132.0,150.0,132.0,
19637,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Zeedijk-Het Zoute,812,,0,2.0,2195000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,,,
6339,3,HOUSE,HOUSE,Aalst Hofstade,9308,Bieststraat,18,,1,3.0,370000.0,0,1,,0,0,GOOD,0,0,0,1400.0,277.0,1400.0,UnderOption
6498,2,APARTMENT,APARTMENT,Uccle,1180,,,,1,2.0,365000.0,0,1,7.0,0,0,AS_NEW,0,0,0,,90.0,,UnderOption
14876,2,APARTMENT,APARTMENT,Kortrijk,8500,Doornstraat,6b,,1,2.0,425000.0,0,1,36.0,0,0,AS_NEW,0,0,0,,129.0,,
5821,3,HOUSE,TOWN_HOUSE,Aalst,9300,Welvaartstraat,57,,0,2.0,299000.0,1,1,,0,0,TO_BE_DONE_UP,0,0,0,0.0,230.0,0.0,
11193,3,APARTMENT,DUPLEX,Schaerbeek,1030,Chaussée de Louvain,267,,1,2.0,349000.0,0,1,9.0,0,0,GOOD,0,0,0,,113.0,,
4717,1,APARTMENT,APARTMENT,Marke,8510,Torkonjestraat,110,A1,0,,169000.0,0,1,,0,0,GOOD,0,0,0,,,,
5046,6,HOUSE,HOUSE,Liege Grivegnée,4030,Rue de la Mutualité,64-66,,1,3.0,189000.0,0,0,0.0,0,0,TO_BE_DONE_UP,1,220,0,544.0,228.0,544.0,UnderOption
2216,2,APARTMENT,APARTMENT,HUY,4500,Rue des Remparts,2,RDC,1,4.0,149000.0,0,1,,0,0,GOOD,0,0,0,,81.0,,UnderOption
18436,4,HOUSE,VILLA,La Hulpe,1310,,,,1,4.0,487000.0,0,1,85.0,0,0,GOOD,1,1012,0,1012.0,205.0,1012.0,
6986,4,HOUSE,HOUSE,Herenthout,2270,Bergense Steenweg,8,,0,,295000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,0.0,,0.0,
17406,2,APARTMENT,APARTMENT,KNOKKE,8300,,,,1,2.0,479000.0,0,1,,0,0,GOOD,0,0,0,,72.0,,
17898,4,HOUSE,FARMHOUSE,Lo-Reninge,8647,,,,1,4.0,895000.0,0,0,0.0,1,1,GOOD,0,0,1,1116.0,272.0,1116.0,UnderOption
3045,2,HOUSE,HOUSE,WETTEREN,9230,Smetledesteenweg,31,,1,3.0,235000.0,0,0,0.0,0,0,GOOD,0,0,0,60.0,112.0,60.0,
15663,1,APARTMENT,APARTMENT,Blankenberge,8370,Van Monsstraat,11,04.02,0,,279500.0,0,1,8.0,0,0,,0,0,0,,72.0,,
1482,1,APARTMENT,APARTMENT,WOLUWE-SAINT-PIERRE,1150,Avenue de Tervuren,215,16,1,2.0,295000.0,0,1,12.0,0,0,GOOD,0,0,0,,70.0,,UnderOption
13980,2,APARTMENT,APARTMENT,Antwerpen,2000,Jef Cassiersstraat,27,,1,2.0,609000.0,1,1,30.0,0,0,AS_NEW,0,0,0,,108.0,,
5042,3,HOUSE,HOUSE,Wommersom,3350,Eliksemstraat,1,,0,3.0,169000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,147.0,125.0,147.0,
12536,2,HOUSE,HOUSE,Beernem,8730,Parkstraat,102,,0,,550000.0,0,1,,0,0,GOOD,1,200,0,521.0,172.0,521.0,
2946,2,APARTMENT,GROUND_FLOOR,Elsene,1050,Generaal Geneesheer Derachelaan,113,,1,2.0,395000.0,0,1,10.0,0,0,TO_RENOVATE,1,140,0,,111.0,,UnderOption
18581,4,HOUSE,VILLA,Chaumont-Gistoux,1325,,,,1,3.0,525000.0,0,1,40.0,0,0,AS_NEW,1,1170,0,1170.0,214.0,1170.0,UnderOption
16047,6,HOUSE,HOUSE,Ottignies,1340,,,,1,4.0,835000.0,0,1,35.0,0,0,GOOD,1,3500,0,4336.0,320.0,4336.0,UnderOption
6635,4,HOUSE,HOUSE,Halle,1500,Bruegellaan,25,,0,4.0,445000.0,0,0,0.0,0,0,,0,0,0,728.0,265.0,728.0,
14656,2,APARTMENT,APARTMENT,Knokke-Heist,8300,Zoutelaan,3,51,1,,475000.0,0,0,0.0,0,0,,0,0,0,,80.0,,
5445,2,APARTMENT,APARTMENT,Ronse,9600,Gustave Royerslaan,15,201,0,,169000.0,0,0,0.0,0,0,GOOD,0,0,0,,,,
13161,2,APARTMENT,APARTMENT,Oostende,8400,Van Iseghemlaan,7,07.01,1,,389000.0,0,1,3.0,0,0,,0,0,0,,103.0,,
12108,2,APARTMENT,APARTMENT,Duinbergen,8301,Engelsestraat,47,A5,0,,775000.0,0,1,5.0,0,0,GOOD,0,0,0,,89.0,,
19232,2,APARTMENT,DUPLEX,Knokke-Heist,8300,Duinviooltjesstraat,26,1.1,0,,599000.0,0,1,2.0,0,0,,0,0,0,,88.0,,
15962,2,HOUSE,HOUSE,Hemiksem,2620,Heuvelstraat,100,,1,2.0,425000.0,0,1,,0,0,,0,0,0,164.0,267.0,164.0,
9407,2,HOUSE,HOUSE,TURNHOUT,2300,Voorzorgstraat,4,,1,2.0,195000.0,0,1,,0,0,TO_BE_DONE_UP,0,0,0,133.0,128.0,133.0,UnderOption
19627,1,APARTMENT,APARTMENT,Knokke-Heist,8300,Sportlaan,"6,",,0,2.0,445000.0,0,0,0.0,0,0,,0,0,0,,65.0,,
11195,3,APARTMENT,PENTHOUSE,Bruxelles,1020,Rue François Lesnino,30,,1,3.0,535000.0,0,1,182.0,0,0,AS_NEW,0,0,0,,123.0,,
364,2,APARTMENT,APARTMENT,Berchem-Sainte-Agathe,1082,Parc Jean Monnet,2063,,1,4.0,235000.0,0,1,,0,0,GOOD,0,0,0,,70.0,,
3693,2,HOUSE,HOUSE,Beveren,9120,Perstraat,3,,1,2.0,295000.0,0,1,24.0,0,0,AS_NEW,0,0,0,140.0,120.0,140.0,
2545,2,APARTMENT,APARTMENT,KOEKELBERG,1081,Avenue de la Basilique,372,,1,2.0,315000.0,0,0,0.0,0,0,TO_BE_DONE_UP,0,0,0,,95.0,,
13649,3,APARTMENT,APARTMENT,Evere,1140,Avenue Henry Dunant,78,8,1,2.0,349000.0,0,1,7.0,0,0,AS_NEW,0,0,0,,116.0,,UnderOption
644,3,HOUSE,HOUSE,Waterloo,1410,Avenue des Lilas,41,,0,3.0,345000.0,0,1,,0,0,TO_RENOVATE,0,0,0,488.0,137.0,488.0,
15121,2,APARTMENT,APARTMENT,Gent,9000,Coupure Rechts,164,E,1,4.0,795000.0,0,0,0.0,0,0,GOOD,0,0,0,,178.0,,
9728,3,HOUSE,HOUSE,Sint-eloois-Winkel,8880,Kortrijkstraat,3,,0,3.0,215000.0,0,0,0.0,0,0,GOOD,0,0,0,461.0,163.0,461.0,
3474,1,APARTMENT,APARTMENT,Evere,1140,Rue de Genève,10,,1,2.0,295000.0,0,1,18.0,0,0,AS_NEW,0,0,0,,68.0,,UnderOption
15379,2,HOUSE,HOUSE,Westende,8434,Heidestraat,101,8,1,,174500.0,1,1,,0,0,GOOD,0,0,0,51.0,,51.0,
12528,2,HOUSE,HOUSE,HEUSDEN,9070,Spangerede,15,,1,4.0,465000.0,0,1,,0,0,TO_RENOVATE,0,0,0,844.0,170.0,844.0,UnderOption
13264,4,HOUSE,HOUSE,Scheldewindeke,9860,Klaproosstraat,23,,1,3.0,420000.0,0,0,0.0,0,0,GOOD,0,0,0,209.0,180.0,209.0,
8162,0,APARTMENT,FLAT_STUDIO,Saint-Gilles,1060,,,,1,2.0,158000.0,0,0,0.0,0,0,TO_BE_DONE_UP,0,0,0,,31.0,,
8865,1,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,1080,Edmond Machtenslaan,99,,1,2.0,207000.0,1,1,15.0,0,0,GOOD,0,0,0,,67.0,,
4058,2,APARTMENT,APARTMENT,Jette,1090,Rue Bonaventure,73,,1,3.0,225000.0,0,1,2.0,0,0,GOOD,0,0,0,,83.0,,UnderOption
4779,4,HOUSE,HOUSE,Aalst Hofstade,9308,Hekkestraat,11,,1,4.0,397000.0,0,1,15.0,0,0,TO_BE_DONE_UP,1,920,0,1558.0,,1558.0,
1861,3,APARTMENT,APARTMENT,Knokke-Zoute,8300,Lichttorenplein,20,53,1,3.0,2400000.0,1,1,,0,0,JUST_RENOVATED,0,0,0,,108.0,,
12525,6,HOUSE,HOUSE,Herzele,9550,Beeklaan,34,,1,3.0,449000.0,0,0,0.0,0,0,AS_NEW,1,365,0,535.0,315.0,535.0,UnderOption
6579,3,HOUSE,HOUSE,Zottegem,9620,Sonseindestraat,92,,0,,175000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,536.0,536.0,536.0,
7701,4,HOUSE,HOUSE,Marke,8510,,,,0,4.0,595000.0,0,0,0.0,0,0,TO_RENOVATE,1,1000,0,2100.0,233.0,2100.0,
13237,1,APARTMENT,APARTMENT,Ixelles,1050,,,,1,2.0,325000.0,0,1,5.0,0,0,AS_NEW,0,0,0,,66.0,,
4345,4,HOUSE,HOUSE,Torhout,8820,Koolskampstraat,41,,0,4.0,329000.0,0,1,15.0,0,0,GOOD,1,643,0,1055.0,198.0,1055.0,
18643,2,APARTMENT,PENTHOUSE,Beersel,1651,,,,1,3.0,360000.0,0,1,10.0,0,0,AS_NEW,0,0,0,,108.0,,UnderOption
8763,2,APARTMENT,APARTMENT,MOLENBEEK-SAINT-JEAN,1080,Boulevard Louis Mettewie,93,,0,,229000.0,0,1,16.0,0,0,TO_BE_DONE_UP,0,0,0,,110.0,,
14653,2,APARTMENT,APARTMENT,De Panne,8660,Westhoeklaan,40,G005,0,,415000.0,0,1,44.0,0,0,GOOD,0,0,0,,,,
3355,1,APARTMENT,GROUND_FLOOR,Koekelberg,1081,Avenue Seghers,48,REZ,0,,149000.0,0,0,0.0,0,0,TO_BE_DONE_UP,0,0,0,,40.0,,
526,5,HOUSE,APARTMENT_BLOCK,Anderlecht,1070,Avenue Venizelos,48B,,1,2.0,587848.0,0,0,0.0,0,0,GOOD,1,5,0,300.0,270.0,300.0,
4028,3,HOUSE,VILLA,Mouscron,7700,,,,1,4.0,279000.0,0,1,18.0,0,0,GOOD,1,542,0,744.0,108.0,744.0,
19399,1,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,1200,,,,1,2.0,299000.0,0,1,8.0,0,0,AS_NEW,0,0,0,,90.0,,UnderOption
17430,3,HOUSE,HOUSE,Rumbeke,8800,James Ensorstraat,1,,0,,457359.0,0,0,0.0,0,0,GOOD,0,0,0,577.0,,577.0,
19423,3,HOUSE,HOUSE,Uccle,1180,,,,0,4.0,3300000.0,0,1,,0,0,AS_NEW,1,1354,0,0.0,694.0,0.0,
19877,3,HOUSE,HOUSE,OOIGEM,8710,,,,0,3.0,352000.0,0,1,,0,0,,0,0,0,428.0,160.0,428.0,
7257,2,HOUSE,HOUSE,Kruisem,9750,Heirweg,41,,0,2.0,140000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,230.0,167.0,230.0,PublicSale
10812,3,HOUSE,HOUSE,Oudenaarde,9700,Serpentsstraat,67A,,0,2.0,349000.0,0,1,20.0,0,0,GOOD,0,0,0,259.0,193.0,259.0,
12521,2,APARTMENT,APARTMENT,Ixelles,1050,Rue du Pépin ,6,,1,3.0,420000.0,0,1,2.0,0,0,GOOD,0,0,0,,105.0,,UnderOption
9230,3,HOUSE,HOUSE,HAMME,9220,Landbouwstraat,120,,1,2.0,399000.0,0,0,0.0,0,0,AS_NEW,0,0,0,383.0,176.0,383.0,
5702,4,HOUSE,HOUSE,Oud-Turnhout,2360,Steenweg op Mol,88,,0,4.0,399000.0,0,0,0.0,0,0,GOOD,0,0,0,1648.0,220.0,1648.0,UnderOption
13093,3,HOUSE,HOUSE,De Pinte,9840,Spechtenpark,7,,1,4.0,688000.0,0,1,40.0,0,0,GOOD,1,400,1,701.0,197.0,701.0,
9811,4,HOUSE,HOUSE,Menen,8930,Moeskroenstraat,532,,1,,85000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,100.0,105.0,100.0,
16319,2,APARTMENT,APARTMENT,Knokke-Heist,8300,Dumortierlaan,15,,1,2.0,775000.0,0,1,,0,0,AS_NEW,0,0,0,,92.0,,
5438,0,HOUSE,APARTMENT_BLOCK,Wevelgem,8560,Brugstraat,66,,0,,1500000.0,0,0,0.0,0,0,GOOD,0,0,0,411.0,,411.0,
4744,6,APARTMENT,APARTMENT,RONSE,9600,Blauwesteen,108,,1,3.0,499000.0,0,1,,0,0,GOOD,0,0,0,,,,
1057,1,APARTMENT,APARTMENT,Liège,4000,Rue Saint-Gilles,200,,1,2.0,169000.0,0,0,0.0,0,0,GOOD,0,0,0,,60.0,,
18963,3,HOUSE,HOUSE,Berlaar,2590,Stationsstraat,33,,0,,399000.0,0,0,0.0,0,0,,0,0,0,0.0,,0.0,
12832,2,APARTMENT,APARTMENT,Braine-L'Alleud,1420,Angle Avenue Alphonse Allard et Albert 1er,1,102,0,4.0,395000.0,0,1,53.0,0,0,GOOD,0,0,0,,110.0,,
10935,1,APARTMENT,APARTMENT,Oostende,8400,Boekareststraat,5,02.02,1,,215000.0,1,1,6.0,0,0,GOOD,0,0,0,,50.0,,
14251,3,HOUSE,HOUSE,Willebroek,2830,Stadionlaan,7,,1,4.0,575000.0,1,1,,0,0,GOOD,0,0,0,1014.0,247.0,1014.0,
872,3,APARTMENT,APARTMENT,BERCHEM,2600,De Roest d'Alkemadelaan,2,,1,,240000.0,0,1,17.0,0,0,GOOD,0,0,0,,90.0,,
11720,2,APARTMENT,APARTMENT,Knokke,8300,Strandstraat,8,7.1,0,,900000.0,0,1,,0,0,GOOD,0,0,0,,93.0,,
9021,4,HOUSE,HOUSE,Westerlo,2260,Boerenkrijglaan,128,,0,3.0,275000.0,0,1,,0,0,TO_RENOVATE,0,0,0,465.0,197.0,465.0,
16039,3,APARTMENT,APARTMENT,Knokke-Heist,8300,Lippenslaan,266,51,1,2.0,913000.0,0,1,8.0,0,0,AS_NEW,0,0,0,,112.0,,
14590,2,HOUSE,HOUSE,VILLERS-LA-VILLE,1495,,,,1,4.0,395000.0,0,1,60.0,0,0,GOOD,1,970,0,1607.0,150.0,1607.0,
4015,4,HOUSE,HOUSE,Relegem,1731,Uilenspiegelpark,30,,0,3.0,485000.0,0,0,0.0,1,1,TO_RENOVATE,1,400,0,542.0,192.0,542.0,
10884,4,HOUSE,HOUSE,Erembodegem,9320,Leuvestraat,93B,,0,3.0,550000.0,0,1,,0,0,,0,0,0,0.0,248.0,0.0,
4234,2,APARTMENT,APARTMENT,Auderghem,1160,Avenue Gabriel Emile Lebon,148,,1,,300000.0,0,1,9.0,0,0,TO_BE_DONE_UP,0,0,0,,94.0,,UnderOption
12280,2,APARTMENT,APARTMENT,Aalter,9880,Markt,5,4B,0,,217500.0,0,0,0.0,0,0,GOOD,0,0,0,,76.0,,
308,7,HOUSE,MIXED_USE_BUILDING,LIERDE,9570,Geraardsbergsestraat,35,,1,,750000.0,0,0,0.0,0,0,GOOD,0,0,0,5700.0,737.0,5700.0,
11505,2,APARTMENT,APARTMENT,HUY,4500,Rue d'Amérique,26,41,1,4.0,245000.0,0,1,9.0,0,0,GOOD,0,0,0,,86.0,,UnderOption
19224,3,HOUSE,HOUSE,Dendermonde,9200,Achthoek,-,,1,2.0,347000.0,0,0,0.0,0,0,AS_NEW,0,0,0,114.0,167.0,114.0,
3493,3,HOUSE,HOUSE,Houyet,5560,Rue Saint-Roch,37,,0,2.0,70000.0,0,1,,0,0,TO_BE_DONE_UP,0,0,0,152.0,127.0,152.0,PublicSale
10500,3,APARTMENT,DUPLEX,Braine-l'Alleud,1420,Rue de la Fosse au Sable,51,,1,2.0,345000.0,0,1,6.0,0,0,AS_NEW,0,0,0,,127.0,,
5137,3,HOUSE,HOUSE,Bornem,2880,Broekstraat,18,,1,2.0,449000.0,0,1,25.0,0,0,JUST_RENOVATED,1,200,0,300.0,185.0,300.0,
11023,2,APARTMENT,APARTMENT,Ixelles,1050,Rue Jenner - Jennerstraat,3,,1,2.0,410000.0,1,1,5.0,0,0,GOOD,1,100,0,,80.0,,
13548,6,HOUSE,HOUSE,AUDERGHEM,1160,Gustave Demey avenue,146,,0,2.0,875000.0,0,1,20.0,1,1,JUST_RENOVATED,1,160,0,259.0,450.0,259.0,UnderOption
11894,4,HOUSE,HOUSE,Neupré,4120,Chaussèe de Marche,95A,,1,4.0,469000.0,0,1,,0,0,AS_NEW,0,0,0,1000.0,220.0,1000.0,
5176,1,APARTMENT,APARTMENT,Aarschot,3200,Steenweg op Sint-Joris-Winge,17,1,1,2.0,190000.0,0,0,0.0,0,0,GOOD,0,0,0,,77.0,,
8684,3,HOUSE,HOUSE,Kapellen (2950),2950,Oosthoevestraat,58,,1,3.0,269000.0,0,0,0.0,0,0,TO_RENOVATE,0,0,0,897.0,189.0,897.0,
11461,3,APARTMENT,APARTMENT,Deinze,9800,Markt,62,14,0,2.0,395000.0,0,1,45.0,0,0,GOOD,0,0,0,,90.0,,
1925,4,HOUSE,HOUSE,Saint-Gilles,1060,Rue Dethy,51,,0,2.0,435000.0,0,1,18.0,0,0,TO_RENOVATE,0,0,0,65.0,175.0,65.0,
19577,3,APARTMENT,PENTHOUSE,Knokke,8300,,,,1,2.0,1195000.0,0,1,1.0,0,0,AS_NEW,0,0,0,,107.0,,
8846,2,APARTMENT,APARTMENT,WILRIJK,2610,Sporthalplein,129,,1,2.0,189000.0,0,1,,0,0,GOOD,0,0,0,,93.0,,UnderOption
18799,2,APARTMENT,SERVICE_FLAT,Eeklo,9900,Tieltsesteenweg,75,0306..,1,,217500.0,0,1,13.0,0,0,GOOD,0,0,0,,85.0,,
10794,4,APARTMENT,TRIPLEX,Uccle,1180,Klipveldstraat,78,,1,3.0,950000.0,0,1,1.0,0,0,AS_NEW,1,150,0,,193.0,,
17498,1,APARTMENT,GROUND_FLOOR,Machelen Diegem,1130,Oude Haachtsesteenweg,69,,1,2.0,198880.0,0,1,,0,0,AS_NEW,0,0,0,,56.0,,
6208,2,APARTMENT,APARTMENT,Uccle,1180,Chaussée D'alsemberg - Alsembergsesteenweg,1031,,1,2.0,187500.0,0,1,10.0,0,0,TO_RENOVATE,0,0,0,,68.0,,UnderOption
1351,6,HOUSE,VILLA,Knokke-Heist Knokke,8300,Bosduivenlaan,2,,1,4.0,5995000.0,0,1,,0,0,JUST_RENOVATED,0,0,0,805.0,346.0,805.0,
14914,3,HOUSE,HOUSE,MUSSY-LA-VILLE,6750,Rue du Paquis 15 6750 Musson,15,,0,4.0,369000.0,0,1,25.0,0,0,,0,0,0,591.0,125.0,591.0,
12664,2,APARTMENT,APARTMENT,Libramont-Chevigny,6800,Rue du Monument,55,2,1,2.0,210000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,80.0,,
9576,3,HOUSE,HOUSE,Sint-Pieters-Leeuw,1600,Wilgenlaan,6,,0,2.0,340000.0,0,1,,0,0,TO_RENOVATE,0,0,0,188.0,117.0,188.0,UnderOption
5161,1,APARTMENT,APARTMENT,Knokke-Heist,8300,De Wielingen,16,51B,1,2.0,895000.0,0,1,,0,0,TO_BE_DONE_UP,0,0,0,,75.0,,
17037,5,HOUSE,HOUSE,Knokke-Heist,8300,Abelendreef,2,,0,4.0,1595000.0,0,0,0.0,0,0,GOOD,0,0,0,595.0,240.0,595.0,
866,2,APARTMENT,APARTMENT,Sint-Pieters-Leeuw,1600,Jan Baptist Wautersstraat,2,2,1,,259000.0,0,1,4.0,0,0,GOOD,0,0,0,,98.0,,UnderOption
12678,3,HOUSE,HOUSE,Dendermonde,9200,Frans Bonduelstraat,26,,1,3.0,465000.0,0,1,,0,0,AS_NEW,1,300,0,300.0,151.0,300.0,
3345,3,APARTMENT,APARTMENT,Oostende,8400,Zeedijk,97,14.02,1,,825000.0,0,1,,0,0,AS_NEW,0,0,0,,116.0,,
8171,2,APARTMENT,APARTMENT,Laeken,1020,,,,1,2.0,185000.0,0,1,5.0,0,0,,0,0,0,,75.0,,
4301,4,HOUSE,APARTMENT_BLOCK,Huy,4500,Rue Albert 1er,17,,0,2.0,199000.0,0,1,,0,0,TO_RENOVATE,1,96,0,233.0,209.0,233.0,UnderOption
9711,3,HOUSE,VILLA,Oud-Turnhout,2360,Torteldreef,5,,1,4.0,849000.0,0,1,100.0,0,0,AS_NEW,0,0,1,1750.0,324.0,1750.0,
3530,1,APARTMENT,APARTMENT,Blankenberge,8370,Zeedijk,148,10C,0,,269000.0,0,0,0.0,0,0,AS_NEW,0,0,0,,64.0,,
2449,3,HOUSE,HOUSE,Namur,5020,Rue Du Blanc-Bois,14,,1,4.0,295000.0,0,1,25.0,0,0,GOOD,1,340,0,529.0,130.0,529.0,
7622,1,APARTMENT,APARTMENT,MOLENBEEK-SAINT-JEAN,1080,,,,1,2.0,135000.0,0,1,,0,0,GOOD,0,0,0,,61.0,,UnderOption
19209,3,HOUSE,HOUSE,Oosterzele,9860,Meerstraat,78,lot 2,0,2.0,449000.0,0,1,21.0,0,0,,1,197,0,197.0,180.0,197.0,
1186,4,HOUSE,HOUSE,MESSANCY,6780,Rue Schmit,74,,1,4.0,415000.0,0,1,20.0,0,0,GOOD,0,0,0,810.0,168.0,810.0,
4904,3,HOUSE,HOUSE,Overijse,3090,Louis Gunsstraat,17,A,0,3.0,475000.0,0,0,0.0,0,0,,0,0,0,691.0,172.0,691.0,
16948,3,HOUSE,HOUSE,Izegem,8870,Roeselaarsestraat,383,,0,,484000.0,0,0,0.0,0,0,GOOD,0,0,0,591.0,215.0,591.0,
5936,3,HOUSE,HOUSE,Eernegem,8480,Streulestraat,59,,1,3.0,385000.0,0,1,30.0,0,0,JUST_RENOVATED,1,208,0,0.0,368.0,0.0,UnderOption
2264,3,HOUSE,HOUSE,Mechelen,2800,Zepstraat,67,,1,,399000.0,0,0,0.0,0,0,TO_RENOVATE,1,400,0,848.0,240.0,848.0,
262,3,HOUSE,HOUSE,Oudenaarde,9700,Berchemweg,349,,0,4.0,299000.0,0,1,,0,0,TO_RENOVATE,0,0,0,811.0,169.0,811.0,
19811,2,APARTMENT,APARTMENT,Sint-Laureins,9980,Dorpsstraat,142,,1,2.0,272000.0,0,1,8.0,0,0,,0,0,0,,91.0,,
8993,2,HOUSE,HOUSE,Sint-Katelijne-Waver,2860,Liersesteenweg,94,,0,4.0,595000.0,0,1,,0,0,GOOD,0,0,0,374.0,175.0,374.0,
3914,4,HOUSE,HOUSE,Heist-op-den-Berg Booischot,2221,Ter Laken,45,,0,3.0,355000.0,0,1,,0,0,GOOD,0,0,0,539.0,158.0,539.0,
